collection_received_date,shipment_number,isolation_box_number,position in box,s_label,proliferating,strip_tube_number,strip_tube_position,lysis_date,ssu_pcr_date,ITS2_pcr_date,gel_number,gel_position,ITS2_pcr_product,rhabditid_pcr_product,species_id,MCLab Sequencing Positions,notes,manual_blast_notes,ECA_dirty,ECA_clean
,2,7,,S-11911,1,93,5,12/24/19,12/26/19,12/26/19,,,0,1,#N/A,,,#N/A,,
,2,7,,S-11912,1,93,6,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,H1,,,,
,2,7,,S-11914,1,93,7,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,A2,,,,
,2,7,,S-11939,1,93,8,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,B2,,likely new Oschieus species,,
,2,7,,S-11940,1,93,9,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,C2,,likely new Oschieus species,,
,2,7,,S-11942,1,93,10,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,D2,,likely new Oschieus species,,
,2,7,,S-11943,1,93,11,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,E2,,likely new Oschieus species,,
,2,7,,S-11944,1,93,12,12/24/19,12/26/19,12/26/19,,,1,1,Mesorhabditis,F2,,,,
,2,8,,S-11945,1,94,2,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,G2,,likely new Oschieus species,,
,2,8,,S-11947,1,94,3,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,H2,,likely new Oschieus species,,
,2,8,,S-11948,1,94,4,12/24/19,12/26/19,12/26/19,,,0,1,#N/A,,,#N/A,,
,2,8,,S-11949,1,94,5,12/24/19,12/26/19,12/26/19,,,0,1,#N/A,,,#N/A,,
,2,8,,S-11934,1,94,6,12/24/19,12/26/19,12/26/19,,,0,1,#N/A,,,#N/A,,
,2,8,,S-11938,1,94,7,12/24/19,12/26/19,12/26/19,,,1,1,C. plicata,A3,,Might be new species!,,
,2,8,,S-11951,1,94,8,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,B3,,,,
,2,8,,S-11952,1,94,9,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,C3,,,,
,2,8,,S-11953,1,94,10,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,D3,,,,
,2,8,,S-11954,1,94,11,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,E3,,,,
,2,8,,S-11955,1,94,12,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,F3,,,,
,2,8,,S-11956,1,95,2,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,G3,,,,
,2,8,,S-11957,1,95,3,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,H3,,likely new Oschieus species,,
,2,8,,S-11958,1,95,4,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,A4,,likely new Oschieus species,,
,2,8,,S-11959,1,95,5,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,B4,,likely new Oschieus species,,
,2,8,,S-11960,1,95,6,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,C4,,,,
,2,8,,S-11961,1,95,7,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,D4,,,,
,2,8,,S-11962,1,95,8,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,E4,,,,
,2,8,,S-11969,1,95,9,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,F4,,,,
,2,8,,S-11970,1,95,10,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,G4,,,,
,2,8,,S-11971,1,95,11,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,H4,,,,
,2,8,,S-11988,1,95,12,12/24/19,12/26/19,12/26/19,,,1,1,C. briggsae,A5,,,,
,2,8,,S-11989,1,96,2,12/24/19,12/26/19,12/26/19,,,1,1,C. briggsae,B5,,,,
,2,8,,S-11991,1,96,3,12/24/19,12/26/19,12/26/19,,,1,1,C. briggsae,C5,,,,
,2,8,,S-11992,1,96,4,12/24/19,12/26/19,12/26/19,,,1,1,C. briggsae,D5,,,,
,2,8,,S-11993,1,96,5,12/24/19,12/26/19,12/26/19,,,1,1,C. briggsae,E5,,,,
,2,8,,S-11994,1,96,6,12/24/19,12/26/19,12/26/19,,,1,1,Mesorhabditis belari,F5,,,,
,2,8,,S-12000,1,96,7,12/24/19,12/26/19,12/26/19,,,0,0,#N/A,,,#N/A,,
,2,8,,S-12001,1,96,8,12/24/19,12/26/19,12/26/19,,,0,0,#N/A,,,#N/A,,
,2,8,,S-12002,1,96,9,12/24/19,12/26/19,12/26/19,,,1,1,C. plicata,G5,,Might be new species,,
,2,8,,S-12004,1,96,10,12/24/19,12/26/19,12/26/19,,,0,0,#N/A,,,#N/A,,
,2,8,,S-12006,1,96,11,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,H5,,,,
,2,8,,S-12016,1,96,12,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,A6,,likely new Oschieus species,,
,2,8,,S-12021,1,97,2,12/24/19,12/26/19,12/26/19,,,0,1,#N/A,,,#N/A,,
,2,8,,S-12041,1,97,3,12/24/19,12/26/19,12/26/19,,,1,1,O. sp,B6,,,,
,2,8,,S-12049,1,97,4,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,C6,,,,
,2,8,,S-12050,1,97,5,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,D6,,,,
,2,8,,S-12051,1,97,6,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,E6,,,,
,2,8,,S-12052,1,97,7,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,F6,,,,
,2,8,,S-12054,1,97,8,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,G6,,,,
,2,8,,S-12055,1,97,9,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,H6,,,,
,2,8,,S-12056,1,97,10,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,A7,,,,
,2,8,,S-12059,1,97,11,12/24/19,12/26/19,12/26/19,,,0,0,#N/A,,,#N/A,,
,2,8,,S-12060,1,97,12,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,B7,,,,
,2,8,,S-12072,1,98,2,12/24/19,12/26/19,12/26/19,,,0,0,#N/A,,,#N/A,,
,2,8,,S-12075,1,98,3,12/24/19,12/26/19,12/26/19,,,1,1,O. tipulae,C7,,,,
,2,8,,S-12088,1,98,4,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,D7,,,,
,2,8,,S-12089,1,98,5,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,E7,,,,
,2,8,,S-12090,1,98,6,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,F7,,,,
,2,8,,S-12091,1,98,7,12/24/19,12/26/19,12/26/19,,,1,1,O. tipulae,G7,,,,
,2,8,,S-12092,1,98,8,12/24/19,12/26/19,12/26/19,,,1,1,O. tipulae,H7,,,,
,2,8,,S-12093,1,98,9,12/24/19,12/26/19,12/26/19,,,1,1,O. tipulae,A8,,,,
,2,8,,S-12094,1,98,10,12/24/19,12/26/19,12/26/19,,,1,1,O. tipulae,B8,,,,
,2,8,,S-12095,1,98,11,12/24/19,12/26/19,12/26/19,,,1,1,O. tipulae,C8,,,,
,2,8,,S-12096,1,98,12,12/24/19,12/26/19,12/26/19,,,1,1,O. tipulae,D8,,,,
,2,8,,S-12097,1,99,2,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,E8,,,,
,2,8,,S-12098,1,99,3,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,F8,,,,
,2,8,,S-12099,1,99,4,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,G8,,,,
,2,8,,S-12100,1,99,5,12/24/19,12/26/19,12/26/19,,,1,1,No significance,H8,,,,
,2,8,,S-12101,1,99,6,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,A9,,,,
,2,8,,S-12102,1,99,7,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,B9,,,,
,2,8,,S-12103,1,99,8,12/24/19,12/26/19,12/26/19,,,0,0,#N/A,,,#N/A,,
,2,8,,S-12104,1,99,9,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,C9,,,,
,2,8,,S-12105,1,99,10,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,D9,,,,
,2,8,,S-12106,1,99,11,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,E9,,,,
,2,8,,S-12107,1,99,12,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,F9,,,,
,2,8,,S-12109,1,100,2,12/24/19,12/26/19,12/26/19,,,0,1,#N/A,,,#N/A,,
,2,8,,S-12110,1,100,3,12/24/19,12/26/19,12/26/19,,,0,1,#N/A,,,#N/A,,
,2,8,,S-12115,1,100,4,12/24/19,12/26/19,12/26/19,,,1,1,No significance,G9,,,,
,2,8,,S-12116,1,100,5,12/24/19,12/26/19,12/26/19,,,1,1,Troglostrongylus brevior,H9,,,,
,2,8,,S-12118,1,100,6,12/24/19,12/26/19,12/26/19,,,1,1,Auanema freiburgensis,A10,,,,
,2,8,,S-12122,1,100,7,12/24/19,12/26/19,12/26/19,,,1,1,O. tipulae,B10,,,,
,2,8,,S-12130,1,100,8,12/24/19,12/26/19,12/26/19,,,1,1,Caenorhabditis sp. p LS-2018,C10,,New species?,,
,2,8,,S-12131,1,100,9,12/24/19,12/26/19,12/26/19,,,1,1,Caenorhabditis sp. p LS-2018,D10,,New species?,,
,2,8,,S-12134,1,100,10,12/24/19,12/26/19,12/26/19,,,1,1,C. elegans,E10,,,,
,2,8,,S-12135,1,100,11,12/24/19,12/26/19,12/26/19,,,1,1,C. plicata,F10,,Might be new species!,,
,2,8,,S-12136,1,100,12,12/24/19,12/26/19,12/26/19,,,1,1,C. plicata,G10,,Might be new species!,,
,2,9,,S-12137,1,101,2,12/24/19,12/29/19,12/29/19,,,1,1,C. plicata,H10,,Might be new species!,,
,2,9,,S-12138,1,101,3,12/24/19,12/29/19,12/29/19,,,1,1,C. plicata,A11,,Might be new species!,,
,2,9,,S-12140,1,101,4,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12148,1,101,5,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12153,1,101,6,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,B11,,,,
,2,9,,S-12154,1,101,7,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,C11,,,,
,2,9,,S-12156,1,101,8,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12161,1,101,9,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,D11,,,,
,2,9,,S-12162,1,101,10,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,E11,,,,
,2,9,,S-12163,1,101,11,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,F11,,,,
,2,9,,S-12166,1,101,12,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12168,1,102,2,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12169,1,102,3,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,G11,,,,
,2,9,,S-12170,1,102,4,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,H11,,,,
,2,9,,S-12171,1,102,5,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,A12,,,,
,2,9,,S-12172,1,102,6,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,B12,,,,
,2,9,,S-12175,1,102,7,12/24/19,12/29/19,12/29/19,,,1,1,O. sp,C12,,likely new Oschieus species,,
,2,9,,S-12177,1,102,8,12/24/19,12/29/19,12/29/19,,,0,0,#N/A,,,#N/A,,
,2,9,,S-12184,1,102,9,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,D12,,,,
,2,9,,S-12185,1,102,10,12/24/19,12/29/19,12/29/19,,,1,1,No significance,E12,,,,
,2,9,,S-12186,1,102,11,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,F12,,,,
,2,9,,S-12203,1,102,12,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12204,1,103,2,12/24/19,12/29/19,12/29/19,,,1,1,C. elegans,G12,,,,
,2,9,,S-12206,1,103,3,12/24/19,12/29/19,12/29/19,,,1,1,Mesorhabditis,H12,,,,
,2,9,,S-12207,1,103,4,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,A1,,#N/A,,
,2,9,,S-12208,1,103,5,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12212,1,103,6,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,B1,,#N/A,,
,2,9,,S-12213,1,103,7,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,C1,,#N/A,,
,2,9,,S-12214,1,103,8,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,D1,,#N/A,,
,2,9,,S-12215,1,103,9,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,E1,,#N/A,,
,2,9,,S-12216,1,103,10,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,F1,,#N/A,,
,2,9,,S-12217,1,103,11,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,G1,,#N/A,,
,2,9,,S-12218,1,103,12,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,H1,,#N/A,,
,2,9,,S-12219,1,104,2,12/24/19,12/29/19,12/29/19,,,0,0,#N/A,,,#N/A,,
,2,9,,S-12220,1,104,3,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,A2,,#N/A,,
,2,9,,S-12227,1,104,4,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,B2,,#N/A,,
,2,9,,S-12228,1,104,5,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,C2,,#N/A,,
,2,9,,S-12229,1,104,6,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,D2,,#N/A,,
,2,9,,S-12230,1,104,7,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,E2,,#N/A,,
,2,9,,S-12231,1,104,8,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,F2,,#N/A,,
,2,9,,S-12232,1,104,9,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,G2,,#N/A,,
,2,9,,S-12233,1,104,10,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,H2,,#N/A,,
,2,9,,S-12234,1,104,11,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12235,1,104,12,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,A3,,#N/A,,
,2,9,,S-12237,1,105,2,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,B3,,#N/A,,
,2,9,,S-12238,1,105,3,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,C3,,#N/A,,
,2,9,,S-12239,1,105,4,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,D3,,#N/A,,
,2,9,,S-12241,1,105,5,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,E3,,#N/A,,
,2,9,,S-12254,1,105,6,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,F3,,#N/A,,
,2,9,,S-12256,1,105,7,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,G3,,#N/A,,
,2,9,,S-12258,1,105,8,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,H3,,#N/A,,
,2,9,,S-12259,1,105,9,12/24/19,12/29/19,12/29/19,,,0,0,#N/A,,,#N/A,,
,2,9,,S-12263,1,105,10,12/24/19,12/29/19,12/29/19,,,0,0,#N/A,,,#N/A,,
,2,9,,S-12265,1,105,11,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,A4,,#N/A,,
,2,9,,S-12266,1,105,12,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,B4,,#N/A,,
,2,9,,S-12267,1,106,2,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,C4,,#N/A,,
,2,9,,S-12268,1,106,3,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,D4,,#N/A,,
,2,9,,S-12269,1,106,4,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,E4,,#N/A,,
,2,9,,S-12270,1,106,5,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,F4,,#N/A,,
,2,9,,S-12280,1,106,6,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,G4,,#N/A,,
,2,9,,S-12281,1,106,7,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,H4,,#N/A,,
,2,9,,S-12284,1,106,8,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12285,1,106,9,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,A5,,#N/A,,
,2,9,,S-12286,1,106,10,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,B5,,#N/A,,
,2,9,,S-12287,1,106,11,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,C5,,#N/A,,
,2,9,,S-12288,1,106,12,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,D5,,#N/A,,
,2,9,,S-12289,1,107,2,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,E5,,#N/A,,
,2,9,,S-12291,1,107,3,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12297,1,107,4,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,F5,,#N/A,,
,2,9,,S-12301,1,107,5,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,G5,,#N/A,,
,2,9,,S-12313,1,107,6,12/24/19,12/29/19,12/29/19,,,0,0,#N/A,,,#N/A,,
,2,9,,S-12314,1,107,7,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,H5,,#N/A,,
,2,9,,S-12315,1,107,8,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,A6,,#N/A,,
,2,9,,S-12316,1,107,9,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,B6,,#N/A,,
,2,9,,S-12317,1,107,10,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,C6,,#N/A,,
,2,9,,S-12318,1,107,11,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,D6,,#N/A,,
,2,9,,S-12320,1,107,12,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,E6,,#N/A,,
,2,9,,S-12327,1,108,2,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,F6,,#N/A,,
,2,9,,S-12328,1,108,3,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,G6,,#N/A,,
,2,9,,S-12329,1,108,4,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,H6,,#N/A,,
,2,9,,S-12330,1,108,5,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,A7,,#N/A,,
,2,9,,S-12331,1,108,6,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,B7,,#N/A,,
,2,9,,S-12332,1,108,7,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,C7,,#N/A,,
,2,9,,S-12333,1,108,8,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,D7,,#N/A,,
,2,9,,S-12334,1,108,9,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,E7,,#N/A,,
,2,9,,S-12340,1,108,10,12/24/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,2,9,,S-12347,1,108,11,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,F7,,#N/A,,
,2,9,,S-12350,1,108,12,12/24/19,12/29/19,12/29/19,,,1,1,#N/A,G7,,#N/A,,
,2,10,,S-12352,1,109,2,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12353,1,109,3,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12356,1,109,4,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12357,1,109,5,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12358,1,109,6,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12359,1,109,7,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12360,1,109,8,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12361,1,109,9,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12362,1,109,10,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12363,1,109,11,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12365,1,109,12,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12370,1,110,2,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12371,1,110,3,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12376,1,110,4,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12381,1,110,5,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12382,1,110,6,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12383,1,110,7,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12388,1,110,8,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12390,1,110,9,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12392,1,110,10,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12396,1,110,11,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12399,1,110,12,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12405,1,111,2,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12437,1,111,3,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12438,1,111,4,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12439,1,111,5,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12440,1,111,6,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12445,1,111,7,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12446,1,111,8,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12447,1,111,9,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12448,1,111,10,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12457,1,111,11,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12458,1,111,12,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12460,1,112,2,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12463,1,112,3,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12464,1,112,4,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12468,1,112,5,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12476,1,112,6,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12479,1,112,7,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12511,1,112,8,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12515,1,112,9,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12516,1,112,10,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12528,1,112,11,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12531,1,112,12,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12543,1,113,2,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12544,1,113,3,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12545,1,113,4,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12548,1,113,5,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12551,1,113,6,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12560,1,113,7,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12564,1,113,8,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12568,1,113,9,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12572,1,113,10,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12576,1,113,11,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12580,1,113,12,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12588,1,114,2,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12592,1,114,3,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12596,1,114,4,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12603,1,114,5,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12604,1,114,6,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12617,1,114,7,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12619,1,114,8,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12642,1,114,9,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12646,1,114,10,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12647,1,114,11,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12648,1,114,12,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12653,1,115,2,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12655,1,115,3,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12656,1,115,4,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12657,1,115,5,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12674,1,115,6,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12685,1,115,7,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12686,1,115,8,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12687,1,115,9,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12693,1,115,10,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12700,1,115,11,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12704,1,115,12,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12709,1,116,2,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12710,1,116,3,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12715,1,116,4,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12719,1,116,5,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12741,1,116,6,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12746,1,116,7,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12748,1,116,8,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12752,1,116,9,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,2,10,,S-12777,1,116,10,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
